COG0146	EQ	"N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit (N-methylhydantoinase B acetone carboxylase alpha subunit)"	HyuB			5L9W
COG0147	EH	"Anthranilate/para-aminobenzoate synthases component I (Part of a heterotetrameric complex that catalyzes the two-step biosynthesis of anthranilate, an intermediate in the biosynthesis of L-tryptophan. In the first step, the glutamine- binding beta subunit (TrpG) of anthranilate synthase (AS) provides the glutamine amidotransferase activity which generates ammonia as a substrate that, along with chorismate, is used in the second step, catalyzed by the large alpha subunit of AS (TrpE) to produce anthranilate. In the absence of TrpG, TrpE can synthesize anthranilate directly from chorismate and high concentrations of ammonia)"	TrpE	Aromatic amino acid biosynthesis		1I1Q
COG0148	G	Enolase (phosphopyruvate hydratase activity)	Eno	Glycolysis		1E9I
COG0149	G	Triosephosphate isomerase (triose-phosphate isomerase activity)	TpiA	Glycolysis		1HG3
COG0150	F	Phosphoribosylaminoimidazole (AIR) synthetase (phosphoribosylformylglycinamidine cyclo-ligase activity)	PurM	Purine biosynthesis		1CLI
COG0151	F	Phosphoribosylamine-glycine ligase (Belongs to the GarS family)	PurD	Purine biosynthesis		1GSO
COG0152	F	Phosphoribosylaminoimidazole-succinocarboxamide synthase (phosphoribosylaminoimidazolesuccinocarboxamide synthase activity)	PurC	Purine biosynthesis		1A48
COG0153	G	Galactokinase (Catalyzes the transfer of the gamma-phosphate of ATP to D-galactose to form alpha-D-galactose-1-phosphate (Gal-1-P))	GalK			1PIE
COG0154	J	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase (amidase activity)	GatA	Aminoacyl-tRNA synthetases		3H0L
COG0155	P	"Sulfite reductase, beta subunit (hemoprotein) (C: Belongs to the nitrite and sulfite reductase 4Fe-4S domain family)"	CysI	Cysteine biosynthesis		1AOP
COG0156	H	7-keto-8-aminopelargonate synthetase or related enzyme (E: 8-amino-7-oxononanoate synthase activity)	BioF	Biotin biosynthesis		1BS0
COG0157	H	Nicotinate-nucleotide pyrophosphorylase (Belongs to the NadC ModD family)	NadC	NAD biosynthesis		1O4U
COG0158	G	"Fructose-1,6-bisphosphatase (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 1)"	Fbp	Gluconeogenesis		1BK4
COG0159	E	Tryptophan synthase alpha chain (tryptophan synthase activity)	TrpA	Aromatic amino acid biosynthesis		6HUL
COG0160	E	Acetylornithine aminotransferase/4-aminobutyrate aminotransferase (Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family)	ArgD	Arginine biosynthesis		1SF2
COG0161	H	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (adenosylmethionine-8-amino-7-oxononanoate transaminase activity)	BioA	Biotin biosynthesis		1MLY
COG0162	J	Tyrosyl-tRNA synthetase (Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr))	TyrS	Aminoacyl-tRNA synthetases		4OUD
COG0163	H	Flavin prenyltransferase UbiX (prenyltransferase activity)	UbiX	Ubiquinone biosynthesis	28754323;26083743	1SBZ
COG0164	L	Ribonuclease HII (Endonuclease that specifically degrades the RNA of RNA- DNA hybrids)	RnhB			1EKE
COG0165	E	Argininosuccinate lyase	ArgH	Arginine biosynthesis		1AOS
COG0166	G	Glucose-6-phosphate isomerase (Belongs to the GPI family)	Pgi	Glycolysis		1B0Z
COG0167	F	Dihydroorotate dehydrogenase (dihydroorotate dehydrogenase activity)	PyrD	Pyrimidine biosynthesis		1GT8
COG0168	P	"Trk-type K+ transport system, membrane component (Low-affinity potassium transport system. Interacts with trk system potassium uptake protein TrkA)"	TrkG			3PJZ
COG0169	E	"Shikimate 5-dehydrogenase (Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA))"	AroE	Aromatic amino acid biosynthesis		1NPD
COG0170	OM	Dolichol kinase (I: dolichyl monophosphate biosynthetic process)	SEC59			
COG0171	H	NH3-dependent NAD+ synthetase (NAD+ synthase (glutamine-hydrolyzing) activity)	NadE	NAD biosynthesis		3HMQ
COG0172	J	"Seryl-tRNA synthetase (Catalyzes the attachment of serine to tRNA(Ser). Is also able to aminoacylate tRNA(Sec) with serine, to form the misacylated tRNA L-seryl-tRNA(Sec), which will be further converted into selenocysteinyl-tRNA(Sec))"	SerS	Aminoacyl-tRNA synthetases		1SER
COG0173	J	Aspartyl-tRNA synthetase (Aspartyl-tRNA synthetase with relaxed tRNA specificity since it is able to aspartylate not only its cognate tRNA(Asp) but also tRNA(Asn). Reaction proceeds in two steps L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp Asn))	AspS	Aminoacyl-tRNA synthetases		1C0A
COG0174	E	Glutamine synthetase	GlnA	Glutamine biosynthesis		1F1H
COG0175	EH	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme (sulfate reduction)	CysD	Cysteine biosynthesis		1ZUN
COG0176	G	Transaldolase/fructose-6-phosphate aldolase (Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway)	TalA	Pentose phosphate pathway		1F05
COG0177	L	"Endonuclease III (DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate)"	Nth			4UOB
COG0178	L	"Excinuclease UvrABC ATPase subunit (The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 uvrA and 2 uvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by uvrB, the uvrA molecules dissociate)"	UvrA			2R6F
COG0179	Q	"2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway) (Fumarylacetoacetate (FAA) hydrolase)"	YcgM			1GTT
COG0180	J	Tryptophanyl-tRNA synthetase	TrpS	Aminoacyl-tRNA synthetases		3N9I
COG0181	H	Porphobilinogen deaminase (hydroxymethylbilane synthase activity)	HemC	Heme biosynthesis		1AH5
COG0182	E	"5-methylthioribose/5-deoxyribulose 1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit (J: Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1- P))"	MtnA		31950558	1T5O
COG0183	I	Acetyl-CoA acetyltransferase (Belongs to the thiolase family)	PaaJ	Fatty acid biosynthesis		1AFW
COG0184	J	Ribosomal protein S15P/S13E (Forms an intersubunit bridge (bridge B4) with the 23S rRNA of the 50S subunit in the ribosome)	RpsO	Ribosome 30S subunit		4V4H
COG0185	J	Ribosomal protein S19 (Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA)	RpsS	Ribosome 30S subunit		4V4H
COG0186	J	"Ribosomal protein S17 (One of the primary rRNA binding proteins, it binds specifically to the 5'-end of 16S ribosomal RNA)"	RpsQ	Ribosome 30S subunit		4V4H
COG0187	L	"DNA gyrase/topoisomerase IV, subunit B (DNA topoisomerase II activity)"	GyrB			1EI1
COG0188	L	"DNA gyrase/topoisomerase IV, subunit A (A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner)"	GyrA			1SUU
COG0189	EHJQ	"Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily (HJ: ligase activity)"	LysX	Lysine biosynthesis		1GLV
COG0190	H	"5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase (F: Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate)"	FolD			1A4I
COG0191	G	Fructose/tagatose bisphosphate aldolase (fructose-bisphosphate aldolase activity)	Fba	Glycolysis		1B57
COG0192	H	"S-adenosylmethionine synthetase (Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme)"	MetK	Methionine biosynthesis		1FUG
COG0193	J	Peptidyl-tRNA hydrolase (aminoacyl-tRNA hydrolase activity)	Pth	Translation factors	11835511	1RYB
COG0194	F	Guanylate kinase (GDP metabolic process)	Gmk			1EX6
COG0195	K	"Transcription antitermination factor NusA, contains S1 and KH domains (Participates in both transcription termination and antitermination)"	NusA			1HH2
COG0196	H	FAD synthase (riboflavin kinase activity)	RibF	Riboflavin/FAD biosynthesis		1MRZ
COG0197	J	Ribosomal protein L16/L10AE (Binds 23S rRNA and is also seen to make contacts with the A and possibly P site tRNAs)	RplP	Ribosome 50S subunit		1WKI
COG0198	J	Ribosomal protein L24 (One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit)	RplX	Ribosome 50S subunit		1VS6
COG0199	J	"Ribosomal protein S14 (Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site)"	RpsN	Ribosome 30S subunit		4V4H
COG0200	J	Ribosomal protein L15 (Binds to the 23S rRNA)	RplO	Ribosome 50S subunit		1VS6
COG0201	U	Preprotein translocase subunit SecY (protein transport)	SecY			1RH5
COG0202	K	"DNA-directed RNA polymerase, alpha subunit/40 kD subunit (RNA polymerase activity)"	RpoA	RNA polymerase		4KN7
COG0203	J	Ribosomal protein L17	RplQ	Ribosome 50S subunit		1GD8
COG0204	I	1-acyl-sn-glycerol-3-phosphate acyltransferase (Acyl-transferase)	PlsC	Phospholipid biosynthesis		1IUQ
COG0205	G	6-phosphofructokinase (6-phosphofructokinase activity)	PfkA	Glycolysis		1KZH
COG0206	D	Cell division GTPase FtsZ (Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity)	FtsZ			1FSZ
COG0207	F	"Thymidylate synthase (Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis)"	ThyA	Thymidylate biosynthesis		1AN5
COG0208	F	"Ribonucleotide reductase beta subunit, ferritin-like domain (Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides)"	NrdB	Pyrimidine salvage		1AV8
COG0209	F	Ribonucleotide reductase alpha subunit (Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides)	NrdA	Pyrimidine salvage		1R1R
COG0210	L	Superfamily I DNA or RNA helicase (DNA helicase)	UvrD			6PPR
COG0211	J	Ribosomal protein L27 (Belongs to the bacterial ribosomal protein bL27 family)	RpmA	Ribosome 50S subunit		1VS6
COG0212	H	5-formyltetrahydrofolate cyclo-ligase (Belongs to the 5-formyltetrahydrofolate cyclo-ligase family)	FAU1			1SBQ
COG0213	F	"Thymidine phosphorylase (The enzymes which catalyze the reversible phosphorolysis of pyrimidine nucleosides are involved in the degradation of these compounds and in their utilization as carbon and energy sources, or in the rescue of pyrimidine bases for nucleotide synthesis)"	DeoA	Pyrimidine salvage		1AZY
COG0214	H	"Pyridoxal 5'-phosphate synthase subunit PdxS (Catalyzes the formation of pyridoxal 5'-phosphate from ribose 5-phosphate (RBP), glyceraldehyde 3-phosphate (G3P) and ammonia. The ammonia is provided by the PdxT subunit. Can also use ribulose 5-phosphate and dihydroxyacetone phosphate as substrates, resulting from enzyme-catalyzed isomerization of RBP and G3P, respectively)"	PdxS	Pyridoxal phosphate biosynthesis		2NV2
COG0215	J	Cysteinyl-tRNA synthetase (cysteine-tRNA ligase activity)	CysS	Aminoacyl-tRNA synthetases		1LI5
COG0216	J	Protein chain release factor RF1 (Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA)	PrfA	Translation factors		1RQ0
COG0217	KJ	Transcriptional and/or translational regulatory protein YebC/TACO1 (K: transcriptional regulatory protein)	TACO1			1KON
COG0218	D	GTP-binding protein EngB required for normal cell division (Necessary for normal cell division and for the maintenance of normal septation)	EngB			5UCV
COG0219	J	"tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain (Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide)"	TrmL	tRNA modification		4JAK
COG0220	J	tRNA G46 N7-methylase TrmB (tRNA (guanine-N7-)-methyltransferase activity)	TrmB	tRNA modification	19373903;16600901	1YZH
COG0221	C	Inorganic pyrophosphatase (Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions)	Ppa			117E
COG0222	J	Ribosomal protein L7/L12 (ribosome binding)	RplL	Ribosome 50S subunit		1CTF
COG0223	J	Methionyl-tRNA formyltransferase (Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus)	Fmt			1FMT
COG0224	C	"FoF1-type ATP synthase, gamma subunit (Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex)"	AtpG	FoF1-type ATP synthase	15326535	3OAA
COG0225	O	Peptide methionine sulfoxide reductase MsrA (Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine)	MsrA			1FF3
COG0226	P	"ABC-type phosphate transport system, periplasmic component (Part of the ABC transporter complex PstSACB involved in phosphate import)"	PstS			2Q9T
COG0227	J	Ribosomal protein L28 (Belongs to the bacterial ribosomal protein bL28 family)	RpmB	Ribosome 50S subunit		2JZ6
COG0228	J	Ribosomal protein S16 (four-way junction DNA binding)	RpsP	Ribosome 30S subunit		4V4H
COG0229	O	Peptide methionine sulfoxide reductase MsrB (Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine)	MsrB			1L1D
COG0230	J	Ribosomal protein L34 (Belongs to the bacterial ribosomal protein bL34 family)	RpmH	Ribosome 50S subunit		6SPB
COG0231	J	"Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A) (Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase)"	Efp	Translation factors		1UEB
COG0232	F	dGTP triphosphohydrolase (Belongs to the dGTPase family. Type 2 subfamily)	Dgt			6OI7
COG0233	J	Ribosome recycling factor (cytoplasmic translational termination)	Frr			1DD5
COG0234	O	Co-chaperonin GroES (HSP10) (Binds to Cpn60 in the presence of Mg-ATP and suppresses the ATPase activity of the latter)	GroES			
COG0235	EG	"5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation) (G: Class ii aldolase)"	AraD	Urea cycle	31950558	1FUA
